ncols          559
nrows          167
xllcorner       7.4952
yllcorner      43.7565
cellsize     0.005007
NODATA_value        -9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	7.50772	7.51272	7.51773	7.52274	7.52775	7.53275	7.53776	7.54277	7.54777	7.55278	7.55779	7.56279	7.5678	7.57281	7.57782	7.58282	7.58783	7.59284	7.59784	7.60285	7.60786	7.61286	7.61787	7.62288	7.62789	7.63289	7.6379	7.64291	7.64791	7.65292	7.65793	7.66293	7.66794	7.67295	7.67796	7.68296	7.68797	7.69298	7.69798	7.70299	7.708	7.713	7.71801	7.72302	7.72803	7.73303	7.73804	7.74305	7.74805	7.75306	7.75807	7.76307	7.76808	7.77309	7.7781	7.7831	7.78811	7.79312	7.79812	7.80313	7.80814	7.81314	7.81815	7.82316	7.82817	7.83317	7.83818	7.84319	7.84819	7.8532	7.85821	7.86321	7.86822	7.87323	7.87824	7.88324	7.88825	7.89326	7.89826	7.90327	7.90828	7.91328	7.91829	7.9233	7.92831	7.93331	7.93832	7.94333	7.94833	7.95334	7.95835	7.96335	7.96836	7.97337	7.97838	7.98338	7.98839	7.9934	7.9984	8.00341	8.00842	8.01342	8.01843	8.02344	8.02845	8.03345	8.03846	8.04347	8.04847	8.05348	8.05849	8.06349	8.0685	8.07351	8.07852	8.08352	8.08853	8.09354	8.09854	8.10355	8.10856	8.11356	8.11857	8.12358	8.12859	8.13359	8.1386	8.14361	8.14861	8.15362	8.15863	8.16363	8.16864	8.17365	8.17866	8.18366	8.18867	8.19368	8.19868	8.20369	8.2087	8.2137	8.21871	8.22372	8.22873	8.23373	8.23874	8.24375	8.24875	8.25376	8.25877	8.26377	8.26878	8.27379	8.2788	8.2838	8.28881	8.29382	8.29882	8.30383	8.30884	8.31384	8.31885	8.32386	8.32887	8.33387	8.33888	8.34389	8.34889	8.3539	8.35891	8.36391	8.36892	8.37393	8.37894	8.38394	8.38895	8.39396	8.39896	8.40397	8.40898	8.41398	8.41899	8.424	8.42901	8.43401	8.43902	8.44403	8.44903	8.45404	8.45905	8.46405	8.46906	8.47407	8.47908	8.48408	8.48909	8.4941	8.4991	8.50411	8.50912	8.51412	8.51913	8.52414	8.52915	8.53415	8.53916	8.54417	8.54917	8.55418	8.55919	8.56419	8.5692	8.57421	8.57922	8.58422	8.58923	8.59424	8.59924	8.60425	8.60926	8.61426	8.61927	8.62428	8.62929	8.63429	8.6393	8.64431	8.64931	8.65432	8.65933	8.66433	8.66934	8.67435	8.67936	8.68436	8.68937	8.69438	8.69938	8.70439	8.7094	8.7144	8.71941	8.72442	8.72943	8.73443	8.73944	8.74445	8.74945	8.75446	8.75947	8.76447	8.76948	8.77449	8.7795	8.7845	8.78951	8.79452	8.79952	8.80453	8.80954	8.81454	8.81955	8.82456	8.82957	8.83457	8.83958	8.84459	8.84959	8.8546	8.85961	8.86461	8.86962	8.87463	8.87964	8.88464	8.88965	8.89466	8.89966	8.90467	8.90968	8.91468	8.91969	8.9247	8.92971	8.93471	8.93972	8.94473	8.94973	8.95474	8.95975	8.96475	8.96976	8.97477	8.97978	8.98478	8.98979	8.9948	8.9998	9.00481	9.00982	9.01482	9.01983	9.02484	9.02985	9.03485	9.03986	9.04487	9.04987	9.05488	9.05989	9.06489	9.0699	9.07491	9.07992	9.08492	9.08993	9.09494	9.09994	9.10495	9.10996	9.11496	9.11997	9.12498	9.12999	9.13499	9.14	9.14501	9.15001	9.15502	9.16003	9.16503	9.17004	9.17505	9.18006	9.18506	9.19007	9.19508	9.20008	9.20509	9.2101	9.2151	9.22011	9.22512	9.23013	9.23513	9.24014	9.24515	9.25015	9.25516	9.26017	9.26517	9.27018	9.27519	9.2802	9.2852	9.29021	9.29522	9.30022	9.30523	9.31024	9.31524	9.32025	9.32526	9.33027	9.33527	9.34028	9.34529	9.35029	9.3553	9.36031	9.36531	9.37032	9.37533	9.38034	9.38534	9.39035	9.39536	9.40036	9.40537	9.41038	9.41538	9.42039	9.4254	9.43041	9.43541	9.44042	9.44543	9.45043	9.45544	9.46045	9.46545	9.47046	9.47547	9.48048	9.48548	9.49049	9.4955	9.5005	9.50551	9.51052	9.51552	9.52053	9.52554	9.53055	9.53555	9.54056	9.54557	9.55057	9.55558	9.56059	9.56559	9.5706	9.57561	9.58062	9.58562	9.59063	9.59564	9.60064	9.60565	9.61066	9.61566	9.62067	9.62568	9.63069	9.63569	9.6407	9.64571	9.65071	9.65572	9.66073	9.66573	9.67074	9.67575	9.68076	9.68576	9.69077	9.69578	9.70078	9.70579	9.7108	9.7158	9.72081	9.72582	9.73083	9.73583	9.74084	9.74585	9.75085	9.75586	9.76087	9.76587	9.77088	9.77589	9.7809	9.7859	9.79091	9.79592	9.80092	9.80593	9.81094	9.81594	9.82095	9.82596	9.83097	9.83597	9.84098	9.84599	9.85099	9.856	9.86101	9.86601	9.87102	9.87603	9.88104	9.88604	9.89105	9.89606	9.90106	9.90607	9.91108	9.91608	9.92109	9.9261	9.93111	9.93611	9.94112	9.94613	9.95113	9.95614	9.96115	9.96615	9.97116	9.97617	9.98118	9.98618	9.99119	9.9962	10.0012	10.0062	10.0112	10.0162	10.0212	10.0262	10.0312	10.0363	10.0413	10.0463	10.0513	10.0563	10.0613	10.0663	10.0713	10.0763	10.0813	10.0863	10.0913	10.0963	10.1013	10.1064	10.1114	10.1164	10.1214	10.1264	10.1314	10.1364	10.1414	10.1464	10.1514	10.1564	10.1614	10.1664	10.1714	10.1764	10.1815	10.1865	10.1915	10.1965	10.2015	10.2065	10.2115	10.2165	10.2215	10.2265	10.2315	10.2365	10.2415	10.2465	10.2516	10.2566	10.2616	10.2666	10.2716	10.2766	10.2816	-9999	-9999
-9999	-9999	7.50772	7.51272	7.51773	7.52274	7.52775	7.53275	7.53776	7.54277	7.54777	7.55278	7.55779	7.56279	7.5678	7.57281	7.57782	7.58282	7.58783	7.59284	7.59784	7.60285	7.60786	7.61286	7.61787	7.62288	7.62789	7.63289	7.6379	7.64291	7.64791	7.65292	7.65793	7.66293	7.66794	7.67295	7.67796	7.68296	7.68797	7.69298	7.69798	7.70299	7.708	7.713	7.71801	7.72302	7.72803	7.73303	7.73804	7.74305	7.74805	7.75306	7.75807	7.76307	7.76808	7.77309	7.7781	7.7831	7.78811	7.79312	7.79812	7.80313	7.80814	7.81314	7.81815	7.82316	7.82817	7.83317	7.83818	7.84319	7.84819	7.8532	7.85821	7.86321	7.86822	7.87323	7.87824	7.88324	7.88825	7.89326	7.89826	7.90327	7.90828	7.91328	7.91829	7.9233	7.92831	7.93331	7.93832	7.94333	7.94833	7.95334	7.95835	7.96335	7.96836	7.97337	7.97838	7.98338	7.98839	7.9934	7.9984	8.00341	8.00842	8.01342	8.01843	8.02344	8.02845	8.03345	8.03846	8.04347	8.04847	8.05348	8.05849	8.06349	8.0685	8.07351	8.07852	8.08352	8.08853	8.09354	8.09854	8.10355	8.10856	8.11356	8.11857	8.12358	8.12859	8.13359	8.1386	8.14361	8.14861	8.15362	8.15863	8.16363	8.16864	8.17365	8.17866	8.18366	8.18867	8.19368	8.19868	8.20369	8.2087	8.2137	8.21871	8.22372	8.22873	8.23373	8.23874	8.24375	8.24875	8.25376	8.25877	8.26377	8.26878	8.27379	8.2788	8.2838	8.28881	8.29382	8.29882	8.30383	8.30884	8.31384	8.31885	8.32386	8.32887	8.33387	8.33888	8.34389	8.34889	8.3539	8.35891	8.36391	8.36892	8.37393	8.37894	8.38394	8.38895	8.39396	8.39896	8.40397	8.40898	8.41398	8.41899	8.424	8.42901	8.43401	8.43902	8.44403	8.44903	8.45404	8.45905	8.46405	8.46906	8.47407	8.47908	8.48408	8.48909	8.4941	8.4991	8.50411	8.50912	8.51412	8.51913	8.52414	8.52915	8.53415	8.53916	8.54417	8.54917	8.55418	8.55919	8.56419	8.5692	8.57421	8.57922	8.58422	8.58923	8.59424	8.59924	8.60425	8.60926	8.61426	8.61927	8.62428	8.62929	8.63429	8.6393	8.64431	8.64931	8.65432	8.65933	8.66433	8.66934	8.67435	8.67936	8.68436	8.68937	8.69438	8.69938	8.70439	8.7094	8.7144	8.71941	8.72442	8.72943	8.73443	8.73944	8.74445	8.74945	8.75446	8.75947	8.76447	8.76948	8.77449	8.7795	8.7845	8.78951	8.79452	8.79952	8.80453	8.80954	8.81454	8.81955	8.82456	8.82957	8.83457	8.83958	8.84459	8.84959	8.8546	8.85961	8.86461	8.86962	8.87463	8.87964	8.88464	8.88965	8.89466	8.89966	8.90467	8.90968	8.91468	8.91969	8.9247	8.92971	8.93471	8.93972	8.94473	8.94973	8.95474	8.95975	8.96475	8.96976	8.97477	8.97978	8.98478	8.98979	8.9948	8.9998	9.00481	9.00982	9.01482	9.01983	9.02484	9.02985	9.03485	9.03986	9.04487	9.04987	9.05488	9.05989	9.06489	9.0699	9.07491	9.07992	9.08492	9.08993	9.09494	9.09994	9.10495	9.10996	9.11496	9.11997	9.12498	9.12999	9.13499	9.14	9.14501	9.15001	9.15502	9.16003	9.16503	9.17004	9.17505	9.18006	9.18506	9.19007	9.19508	9.20008	9.20509	9.2101	9.2151	9.22011	9.22512	9.23013	9.23513	9.24014	9.24515	9.25015	9.25516	9.26017	9.26517	9.27018	9.27519	9.2802	9.2852	9.29021	9.29522	9.30022	9.30523	9.31024	9.31524	9.32025	9.32526	9.33027	9.33527	9.34028	9.34529	9.35029	9.3553	9.36031	9.36531	9.37032	9.37533	9.38034	9.38534	9.39035	9.39536	9.40036	9.40537	9.41038	9.41538	9.42039	9.4254	9.43041	9.43541	9.44042	9.44543	9.45043	9.45544	9.46045	9.46545	9.47046	9.47547	9.48048	9.48548	9.49049	9.4955	9.5005	9.50551	9.51052	9.51552	9.52053	9.52554	9.53055	9.53555	9.54056	9.54557	9.55057	9.55558	9.56059	9.56559	9.5706	9.57561	9.58062	9.58562	9.59063	9.59564	9.60064	9.60565	9.61066	9.61566	9.62067	9.62568	9.63069	9.63569	9.6407	9.64571	9.65071	9.65572	9.66073	9.66573	9.67074	9.67575	9.68076	9.68576	9.69077	9.69578	9.70078	9.70579	9.7108	9.7158	9.72081	9.72582	9.73083	9.73583	9.74084	9.74585	9.75085	9.75586	9.76087	9.76587	9.77088	9.77589	9.7809	9.7859	9.79091	9.79592	9.80092	9.80593	9.81094	9.81594	9.82095	9.82596	9.83097	9.83597	9.84098	9.84599	9.85099	9.856	9.86101	9.86601	9.87102	9.87603	9.88104	9.88604	9.89105	9.89606	9.90106	9.90607	9.91108	9.91608	9.92109	9.9261	9.93111	9.93611	9.94112	9.94613	9.95113	9.95614	9.96115	9.96615	9.97116	9.97617	9.98118	9.98618	9.99119	9.9962	10.0012	10.0062	10.0112	10.0162	10.0212	10.0262	10.0312	10.0363	10.0413	10.0463	10.0513	10.0563	10.0613	10.0663	10.0713	10.0763	10.0813	10.0863	10.0913	10.0963	10.1013	10.1064	10.1114	10.1164	10.1214	10.1264	10.1314	10.1364	10.1414	10.1464	10.1514	10.1564	10.1614	10.1664	10.1714	10.1764	10.1815	10.1865	10.1915	10.1965	10.2015	10.2065	10.2115	10.2165	10.2215	10.2265	10.2315	10.2365	10.2415	10.2465	10.2516	10.2566	10.2616	10.2666	10.2716	10.2766	10.2816	-9999	-9999
-9999	-9999	7.50772	7.51272	7.51773	7.52274	7.52775	7.53275	7.53776	7.54277	7.54777	7.55278	7.55779	7.56279	7.5678	7.57281	7.57782	7.58282	7.58783	7.59284	7.59784	7.60285	7.60786	7.61286	7.61787	7.62288	7.62789	7.63289	7.6379	7.64291	7.64791	7.65292	7.65793	7.66293	7.66794	7.67295	7.67796	7.68296	7.68797	7.69298	7.69798	7.70299	7.708	7.713	7.71801	7.72302	7.72803	7.73303	7.73804	7.74305	7.74805	7.75306	7.75807	7.76307	7.76808	7.77309	7.7781	7.7831	7.78811	7.79312	7.79812	7.80313	7.80814	7.81314	7.81815	7.82316	7.82817	7.83317	7.83818	7.84319	7.84819	7.8532	7.85821	7.86321	7.86822	7.87323	7.87824	7.88324	7.88825	7.89326	7.89826	7.90327	7.90828	7.91328	7.91829	7.9233	7.92831	7.93331	7.93832	7.94333	7.94833	7.95334	7.95835	7.96335	7.96836	7.97337	7.97838	7.98338	7.98839	7.9934	7.9984	8.00341	8.00842	8.01342	8.01843	8.02344	8.02845	8.03345	8.03846	8.04347	8.04847	8.05348	8.05849	8.06349	8.0685	8.07351	8.07852	8.08352	8.08853	8.09354	8.09854	8.10355	8.10856	8.11356	8.11857	8.12358	8.12859	8.13359	8.1386	8.14361	8.14861	8.15362	8.15863	8.16363	8.16864	8.17365	8.17866	8.18366	8.18867	8.19368	8.19868	8.20369	8.2087	8.2137	8.21871	8.22372	8.22873	8.23373	8.23874	8.24375	8.24875	8.25376	8.25877	8.26377	8.26878	8.27379	8.2788	8.2838	8.28881	8.29382	8.29882	8.30383	8.30884	8.31384	8.31885	8.32386	8.32887	8.33387	8.33888	8.34389	8.34889	8.3539	8.35891	8.36391	8.36892	8.37393	8.37894	8.38394	8.38895	8.39396	8.39896	8.40397	8.40898	8.41398	8.41899	8.424	8.42901	8.43401	8.43902	8.44403	8.44903	8.45404	8.45905	8.46405	8.46906	8.47407	8.47908	8.48408	8.48909	8.4941	8.4991	8.50411	8.50912	8.51412	8.51913	8.52414	8.52915	8.53415	8.53916	8.54417	8.54917	8.55418	8.55919	8.56419	8.5692	8.57421	8.57922	8.58422	8.58923	8.59424	8.59924	8.60425	8.60926	8.61426	8.61927	8.62428	8.62929	8.63429	8.6393	8.64431	8.64931	8.65432	8.65933	8.66433	8.66934	8.67435	8.67936	8.68436	8.68937	8.69438	8.69938	8.70439	8.7094	8.7144	8.71941	8.72442	8.72943	8.73443	8.73944	8.74445	8.74945	8.75446	8.75947	8.76447	8.76948	8.77449	8.7795	8.7845	8.78951	8.79452	8.79952	8.80453	8.80954	8.81454	8.81955	8.82456	8.82957	8.83457	8.83958	8.84459	8.84959	8.8546	8.85961	8.86461	8.86962	8.87463	8.87964	8.88464	8.88965	8.89466	8.89966	8.90467	8.90968	8.91468	8.91969	8.9247	8.92971	8.93471	8.93972	8.94473	8.94973	8.95474	8.95975	8.96475	8.96976	8.97477	8.97978	8.98478	8.98979	8.9948	8.9998	9.00481	9.00982	9.01482	9.01983	9.02484	9.02985	9.03485	9.03986	9.04487	9.04987	9.05488	9.05989	9.06489	9.0699	9.07491	9.07992	9.08492	9.08993	9.09494	9.09994	9.10495	9.10996	9.11496	9.11997	9.12498	9.12999	9.13499	9.14	9.14501	9.15001	9.15502	9.16003	9.16503	9.17004	9.17505	9.18006	9.18506	9.19007	9.19508	9.20008	9.20509	9.2101	9.2151	9.22011	9.22512	9.23013	9.23513	9.24014	9.24515	9.25015	9.25516	9.26017	9.26517	9.27018	9.27519	9.2802	9.2852	9.29021	9.29522	9.30022	9.30523	9.31024	9.31524	9.32025	9.32526	9.33027	9.33527	9.34028	9.34529	9.35029	9.3553	9.36031	9.36531	9.37032	9.37533	9.38034	9.38534	9.39035	9.39536	9.40036	9.40537	9.41038	9.41538	9.42039	9.4254	9.43041	9.43541	9.44042	9.44543	9.45043	9.45544	9.46045	9.46545	9.47046	9.47547	9.48048	9.48548	9.49049	9.4955	9.5005	9.50551	9.51052	9.51552	9.52053	9.52554	9.53055	9.53555	9.54056	9.54557	9.55057	9.55558	9.56059	9.56559	9.5706	9.57561	9.58062	9.58562	9.59063	9.59564	9.60064	9.60565	9.61066	9.61566	9.62067	9.62568	9.63069	9.63569	9.6407	9.64571	9.65071	9.65572	9.66073	9.66573	9.67074	9.67575	9.68076	9.68576	9.69077	9.69578	9.70078	9.70579	9.7108	9.7158	9.72081	9.72582	9.73083	9.73583	9.74084	9.74585	9.75085	9.75586	9.76087	9.76587	9.77088	9.77589	9.7809	9.7859	9.79091	9.79592	9.80092	9.80593	9.81094	9.81594	9.82095	9.82596	9.83097	9.83597	9.84098	9.84599	9.85099	9.856	9.86101	9.86601	9.87102	9.87603	9.88104	9.88604	9.89105	9.89606	9.90106	9.90607	9.91108	9.91608	9.92109	9.9261	9.93111	9.93611	9.94112	9.94613	9.95113	9.95614	9.96115	9.96615	9.97116	9.97617	9.98118	9.98618	9.99119	9.9962	10.0012	10.0062	10.0112	10.0162	10.0212	10.0262	10.0312	10.0363	10.0413	10.0463	10.0513	10.0563	10.0613	10.0663	10.0713	10.0763	10.0813	10.0863	10.0913	10.0963	10.1013	10.1064	10.1114	10.1164	10.1214	10.1264	10.1314	10.1364	10.1414	10.1464	10.1514	10.1564	10.1614	10.1664	10.1714	10.1764	10.1815	10.1865	10.1915	10.1965	10.2015	10.2065	10.2115	10.2165	10.2215	10.2265	10.2315	10.2365	10.2415	10.2465	10.2516	10.2566	10.2616	10.2666	10.2716	10.2766	10.2816	-9999	-9999
